,id,year,month,day,country,state,latitude,longitude,target,weapon,casualties,injuries,total
140042,2.01E+11,2014,11,11,India,Manipur,24.006951,93.557538,Military,Explosives/Bombs/Dynamite,2,3,5
140109,2.01E+11,2014,11,12,India,Manipur,24.190044,94.138355,Military,Explosives/Bombs/Dynamite,0,0,0
140110,2.01E+11,2014,11,11,India,Jammu and Kashmir,33.596966,74.875139,Violent Political Party,Firearms,0,0,0
140155,2.01E+11,2014,11,13,India,Assam,24.812326,92.906361,Private Citizens & Property,Firearms,1,3,4
140159,2.01E+11,2014,11,13,India,Jharkhand,23.19096,84.525476,Military,Firearms,0,1,1
140162,2.01E+11,2014,11,13,India,Odisha,19.358012,83.721242,Business,Firearms,0,0,0
140198,2.01E+11,2014,11,14,India,Jammu and Kashmir,32.745356,74.918458,Police,Explosives/Bombs/Dynamite,1,1,2
140201,2.01E+11,2014,11,14,India,Tamil Nadu,10.786999,79.137827,Private Citizens & Property,Incendiary,0,0,0
140236,2.01E+11,2014,11,15,India,Jharkhand,23.005816,85.174133,Unknown,Explosives/Bombs/Dynamite,0,0,0
140274,2.01E+11,2014,11,16,India,Jammu and Kashmir,34.43188,74.125979,Unknown,Explosives/Bombs/Dynamite,0,0,0
140277,2.01E+11,2014,11,16,India,Jammu and Kashmir,33.851843,75.043033,Government (General),Firearms,1,0,1
140283,2.01E+11,2014,11,16,India,Jharkhand,22.507376,86.556346,Government (General),Firearms,1,0,1
140300,2.01E+11,2014,11,17,India,Assam,26.699627,92.499654,Unknown,Explosives/Bombs/Dynamite,0,0,0
140309,2.01E+11,2014,11,17,India,Tripura,23.788136,91.734445,Business,Firearms,2,1,3
140351,2.01E+11,2014,11,18,India,Manipur,24.729574,93.373934,Military,Explosives/Bombs/Dynamite,0,12,12
140353,2.01E+11,2014,11,18,India,Chhattisgarh,18.800732,80.810861,Police,Explosives/Bombs/Dynamite,0,1,1
140356,2.01E+11,2014,11,18,India,Jharkhand,22.588555,85.641753,Violent Political Party,Incendiary,0,0,0
140366,2.01E+11,2014,11,18,India,Odisha,18.853226,82.565442,Military,Explosives/Bombs/Dynamite,0,0,0
140388,2.01E+11,2014,11,19,India,Meghalaya,25.358245,90.660264,Police,Explosives/Bombs/Dynamite,2,3,5
140389,2.01E+11,2014,11,19,India,Meghalaya,25.594271,90.249263,Police,Explosives/Bombs/Dynamite,0,0,0
140396,2.01E+11,2014,11,19,India,Odisha,20.753491,82.415683,Business,Incendiary,0,0,0
140397,2.01E+11,2014,11,19,India,Odisha,20.754694,82.437228,Food or Water Supply,Explosives/Bombs/Dynamite,0,0,0
140424,2.01E+11,2014,11,20,India,Assam,27.491516,95.730806,Private Citizens & Property,Firearms,1,1,2
140425,2.01E+11,2014,11,20,India,West Bengal,21.836994,87.428021,Business,Explosives/Bombs/Dynamite,0,2,2
140426,2.01E+11,2014,11,20,India,West Bengal,25.214578,88.193888,Private Citizens & Property,Explosives/Bombs/Dynamite,0,1,1
140427,2.01E+11,2014,11,20,India,Jharkhand,23.604962,85.316654,Private Citizens & Property,Incendiary,0,0,0
140430,2.01E+11,2014,11,20,India,Assam,27.492347,95.346826,Business,Explosives/Bombs/Dynamite,0,0,0
140431,2.01E+11,2014,11,20,India,Assam,26.624141,93.791001,Transportation,Explosives/Bombs/Dynamite,0,0,0
140434,2.01E+11,2014,11,20,India,Chhattisgarh,18.791084,81.287669,Government (General),Unknown,1,0,1
140453,2.01E+11,2014,11,21,India,Jammu and Kashmir,33.662153,75.013643,Private Citizens & Property,Explosives/Bombs/Dynamite,0,1,1
140454,2.01E+11,2014,11,21,India,Manipur,24.819844,93.950057,Business,Explosives/Bombs/Dynamite,0,0,0
140458,2.01E+11,2014,11,21,India,Chhattisgarh,19.104306,81.955213,Military,Firearms,0,5,5
140459,2.01E+11,2014,11,21,India,Chhattisgarh,18.404645,81.588419,Military,Firearms,0,2,2
140460,2.01E+11,2014,11,21,India,Chhattisgarh,18.800732,80.810861,Police,Explosives/Bombs/Dynamite,0,3,3
140464,2.01E+11,2014,11,21,India,Jharkhand,24.238893,87.467827,Police,Firearms,0,0,0
140493,2.01E+11,2014,11,22,India,Meghalaya,25.594539,90.25027,Business,Firearms,0,0,0
140500,2.01E+11,2014,11,22,India,Tripura,23.750924,92.267248,Military,Firearms,2,0,2
140533,2.01E+11,2014,11,23,India,Assam,27.182106,95.110638,Private Citizens & Property,Explosives/Bombs/Dynamite,2,26,28
140535,2.01E+11,2014,11,23,India,Manipur,24.480416,93.739064,Military,Explosives/Bombs/Dynamite,0,0,0
140568,2.01E+11,2014,11,24,India,Assam,26.143915,91.736793,Transportation,Explosives/Bombs/Dynamite,0,0,0
140575,2.01E+11,2014,11,24,India,Chhattisgarh,18.245426,81.318408,Military,Explosives/Bombs/Dynamite,0,0,0
140601,2.01E+11,2014,11,24,India,Manipur,24.630087,93.765587,Unknown,Explosives/Bombs/Dynamite,0,0,0
140603,2.01E+11,2014,11,25,India,Jammu and Kashmir,34.247287,74.555116,Government (General),Explosives/Bombs/Dynamite,0,0,0
140604,2.01E+11,2014,11,25,India,Jammu and Kashmir,34.09521,74.636791,Government (General),Explosives/Bombs/Dynamite,0,0,0
140614,2.01E+11,2014,11,25,India,Jharkhand,24.203992,84.871258,Government (General),Explosives/Bombs/Dynamite,0,0,0
140654,2.01E+11,2014,11,26,India,Jharkhand,23.683161,85.05354,Military,Firearms,0,0,0
140657,2.01E+11,2014,11,26,India,Manipur,24.827734,93.902714,Government (General),Firearms,0,1,1
140662,2.01E+11,2014,11,27,India,Jammu and Kashmir,32.519224,74.799533,Military,Explosives/Bombs/Dynamite,11,4,15
140692,2.01E+11,2014,11,27,India,Manipur,24.853466,93.935374,Unknown,Explosives/Bombs/Dynamite,0,0,0
140700,2.01E+11,2014,11,27,India,Assam,27.197586,94.151157,Business,Firearms,1,2,3
140701,2.01E+11,2014,11,27,India,Assam,27.514186,95.877672,Private Citizens & Property,Explosives/Bombs/Dynamite,0,0,0
140702,2.01E+11,2014,11,27,India,Chhattisgarh,18.800732,80.810861,Police,Firearms,1,0,1
140759,2.01E+11,2014,11,29,India,Manipur,25.32168,94.151624,Government (General),Explosives/Bombs/Dynamite,0,0,0
140761,2.01E+11,2014,11,29,India,Jammu and Kashmir,33.751985,74.101461,Military,Explosives/Bombs/Dynamite,0,0,0
140762,2.01E+11,2014,11,29,India,Jammu and Kashmir,34.085256,74.797656,Police,Explosives/Bombs/Dynamite,0,8,8
140764,2.01E+11,2014,11,29,India,Manipur,24.658042,93.980085,Military,Explosives/Bombs/Dynamite,1,0,1
140778,2.01E+11,2014,11,29,India,Manipur,24.5,93.77,Unknown,Explosives/Bombs/Dynamite,0,0,0
140801,2.01E+11,2014,11,30,India,Jammu and Kashmir,33.718616,74.835798,Government (General),Firearms,1,0,1
140802,2.01E+11,2014,11,30,India,Chhattisgarh,18.84563,81.383933,Government (General),Firearms,1,0,1
140804,2.01E+11,2014,11,30,India,Meghalaya,25.792697,90.474076,Private Citizens & Property,Firearms,1,0,1
140840,2.01E+11,2014,12,1,India,Jammu and Kashmir,33.371651,74.315235,Military,Explosives/Bombs/Dynamite,0,1,1
140841,2.01E+11,2014,12,1,India,Jammu and Kashmir,33.71704,74.836048,Government (General),Firearms,0,1,1
140848,2.01E+11,2014,12,1,India,Delhi,28.687023,77.317725,Religious Figures/Institutions,Incendiary,0,0,0
140859,2.01E+11,2014,12,1,India,Chhattisgarh,18.404645,81.588419,Police,Firearms,22,27,49
140893,2.01E+11,2014,12,2,India,Bihar,25.250079,86.999562,Unknown,Explosives/Bombs/Dynamite,0,0,0
140894,2.01E+11,2014,12,2,India,Bihar,25.250079,86.999562,Business,Explosives/Bombs/Dynamite,0,0,0
140895,2.01E+11,2014,12,2,India,Assam,26.613814,90.951185,Private Citizens & Property,Firearms,2,0,2
140904,2.01E+11,2014,12,2,India,West Bengal,21.877911,87.290428,Police,Explosives/Bombs/Dynamite,0,0,0
140920,2.01E+11,2014,12,3,India,Jammu and Kashmir,33.926212,74.928217,Police,Explosives/Bombs/Dynamite,1,6,7
140961,2.01E+11,2014,12,4,India,Meghalaya,25.567169,90.525782,Police,Explosives/Bombs/Dynamite,0,0,0
140977,2.01E+11,2014,12,4,India,Jharkhand,22.710829,85.214048,Government (General),Unknown,0,0,0
140978,2.01E+11,2014,12,4,India,Jammu and Kashmir,34.068677,74.778325,Government (General),Explosives/Bombs/Dynamite,0,0,0
140994,2.01E+11,2014,12,5,India,Meghalaya,25.330097,90.563609,Police,Explosives/Bombs/Dynamite,0,5,5
140997,2.01E+11,2014,12,5,India,Jammu and Kashmir,33.92554,75.116181,Private Citizens & Property,Explosives/Bombs/Dynamite,3,9,12
141001,2.01E+11,2014,12,5,India,Jammu and Kashmir,34.100845,74.107846,Military,Firearms,17,4,21
141002,2.01E+11,2014,12,5,India,Jammu and Kashmir,33.71704,74.836048,Police,Explosives/Bombs/Dynamite,0,0,0
141003,2.01E+11,2014,12,5,India,Jammu and Kashmir,34.138571,74.799555,Police,Firearms,2,2,4
141008,2.01E+11,2014,12,5,India,Andhra Pradesh,17.408542,82.715443,Police,Explosives/Bombs/Dynamite,0,0,0
141013,2.01E+11,2014,12,5,India,Meghalaya,25.213044,90.762847,Private Citizens & Property,Firearms,0,0,0
141037,2.01E+11,2014,12,6,India,Bihar,24.795432,84.999365,Private Citizens & Property,Firearms,1,0,1
141043,2.01E+11,2014,12,6,India,Uttaranchal,29.854279,77.888031,NGO,Explosives/Bombs/Dynamite,1,0,1
141044,2.01E+11,2014,12,6,India,Assam,25.846525,93.429875,Business,Unknown,0,0,0
141065,2.01E+11,2014,12,7,India,Jammu and Kashmir,33.92554,75.116181,Government (General),Explosives/Bombs/Dynamite,0,1,1
141067,2.01E+11,2014,12,7,India,Jammu and Kashmir,34.093665,74.787832,Government (General),Incendiary,0,0,0
141102,2.01E+11,2014,12,8,India,Jharkhand,23.598803,85.826789,Military,Explosives/Bombs/Dynamite,0,0,0
141103,2.01E+11,2014,12,8,India,Chhattisgarh,18.7554,81.028554,Police,Firearms,2,0,2
141104,2.01E+11,2014,12,8,India,Manipur,25.132314,94.077733,Unknown,Explosives/Bombs/Dynamite,0,0,0
141136,2.01E+11,2014,12,9,India,Jammu and Kashmir,34.047272,74.385853,Government (General),Incendiary,0,0,0
141141,2.01E+11,2014,12,9,India,Jharkhand,24.412127,85.981335,Military,Firearms,0,0,0
141175,2.01E+11,2014,12,10,India,Chhattisgarh,21.278657,81.866144,Private Citizens & Property,Unknown,1,0,1
141201,2.01E+11,2014,12,11,India,Jammu and Kashmir,33.731089,75.148569,Police,Explosives/Bombs/Dynamite,0,3,3
141202,2.01E+11,2014,12,11,India,Jammu and Kashmir,33.717113,74.83596,Unknown,Explosives/Bombs/Dynamite,0,0,0
141206,2.01E+11,2014,12,12,India,Odisha,20.951667,85.098523,Private Citizens & Property,Unknown,0,0,0
141207,2.01E+11,2014,12,11,India,Manipur,24.780654,93.967437,Military,Explosives/Bombs/Dynamite,0,1,1
141226,2.01E+11,2014,12,12,India,Jammu and Kashmir,34.283079,74.470922,Government (General),Firearms,1,0,1
141229,2.01E+11,2014,12,12,India,West Bengal,26.705383,88.431226,Private Citizens & Property,Chemical,0,3,3
141261,2.01E+11,2014,12,13,India,Chhattisgarh,18.532139,80.944672,Police,Explosives/Bombs/Dynamite,1,0,1
141268,2.01E+11,2014,12,11,India,Jharkhand,23.430563,84.679387,Business,Incendiary,0,0,0
141305,2.01E+11,2014,12,14,India,Jharkhand,24.053684,86.163095,Police,Firearms,0,0,0
141312,2.01E+11,2014,12,14,India,Jammu and Kashmir,34.094512,74.791855,Private Citizens & Property,Incendiary,0,0,0
141330,2.01E+11,2014,12,15,India,Manipur,24.820278,93.949957,Private Citizens & Property,Explosives/Bombs/Dynamite,2,4,6
141369,2.01E+11,2014,12,16,India,Jharkhand,23.74489,84.496982,Business,Incendiary,0,6,6
141408,2.01E+11,2014,12,17,India,Manipur,24.696348,93.933658,Military,Explosives/Bombs/Dynamite,0,0,0
141433,2.01E+11,2014,12,18,India,Jharkhand,24.519514,87.571586,Police,Firearms,0,1,1
141505,2.01E+11,2014,12,20,India,Jammu and Kashmir,34.364525,74.389854,Government (General),Firearms,1,0,1
141507,2.01E+11,2014,12,20,India,Manipur,24.251211,94.301359,Military,Explosives/Bombs/Dynamite,0,0,0
141546,2.01E+11,2014,12,21,India,Assam,26.479752,90.55992,Unknown,Explosives/Bombs/Dynamite,0,0,0
141547,2.01E+11,2014,12,21,India,Manipur,24.816254,93.937481,Business,Explosives/Bombs/Dynamite,3,4,7
141556,2.01E+11,2014,12,21,India,Manipur,23.977274,93.530822,Military,Explosives/Bombs/Dynamite,1,0,1
141557,2.01E+11,2014,12,21,India,Manipur,24.032927,93.569967,Military,Explosives/Bombs/Dynamite,0,0,0
141583,2.01E+11,2014,12,22,India,Assam,26.568191,90.218604,Business,Explosives/Bombs/Dynamite,0,3,3
141592,2.01E+11,2014,12,22,India,Assam,26.437063,89.976679,Unknown,Explosives/Bombs/Dynamite,0,0,0
141593,2.01E+11,2014,12,22,India,Assam,26.406104,90.274128,Unknown,Explosives/Bombs/Dynamite,0,0,0
141597,2.01E+11,2014,12,22,India,Bihar,26.02991,84.79613,Police,Firearms,1,0,1
141602,2.01E+11,2014,11,27,India,Assam,26.478903,90.556607,Private Citizens & Property,Firearms,0,1,1
141603,2.01E+11,2014,12,22,India,Kerala,11.063347,76.541261,Police,Incendiary,0,0,0
141604,2.01E+11,2014,12,22,India,Kerala,10.772508,76.678763,Business,Unknown,0,0,0
141605,2.01E+11,2014,12,22,India,Kerala,10.772508,76.678763,Business,Unknown,0,0,0
141606,2.01E+11,2014,12,22,India,Kerala,11.733953,75.937593,Police,Incendiary,0,0,0
141634,2.01E+11,2014,12,23,India,Assam,26.50296,94.229491,Private Citizens & Property,Firearms,10,3,13
141635,2.01E+11,2014,12,23,India,Assam,26.673885,92.857711,Private Citizens & Property,Firearms,23,0,23
141636,2.01E+11,2014,12,23,India,Assam,26.38669,90.702219,Private Citizens & Property,Firearms,3,4,7
141637,2.01E+11,2014,12,23,India,Assam,26.200604,92.937574,Private Citizens & Property,Firearms,5,0,5
141638,2.01E+11,2014,12,23,India,Assam,26.673885,92.85771,Private Citizens & Property,Firearms,6,0,6
141653,2.01E+11,2014,12,23,India,Manipur,24.663717,93.906269,Military,Explosives/Bombs/Dynamite,0,0,0
141674,2.01E+11,2014,12,24,India,Assam,26.846675,92.255756,Private Citizens & Property,Firearms,0,1,1
141677,2.01E+11,2014,12,24,India,Manipur,24.819979,93.949983,Military,Explosives/Bombs/Dynamite,0,0,0
141680,2.01E+11,2014,12,24,India,Assam,26.65153,94.328155,Business,Firearms,0,0,0
141690,2.01E+11,2014,12,24,India,Jharkhand,24.297477,85.162195,Police,Firearms,1,3,4
141728,2.01E+11,2014,12,26,India,Assam,26.494385,90.701032,Police,Explosives/Bombs/Dynamite,0,0,0
141730,2.01E+11,2014,12,26,India,Manipur,24.808457,93.924102,Business,Explosives/Bombs/Dynamite,0,4,4
141793,2.01E+11,2014,12,28,India,Karnataka,12.97179,77.594498,Business,Explosives/Bombs/Dynamite,1,3,4
141801,2.01E+11,2014,12,29,India,Manipur,24.987934,93.495292,Unknown,Explosives/Bombs/Dynamite,0,0,0
141848,2.01E+11,2014,12,28,India,Andhra Pradesh,17.790019,81.207122,Private Citizens & Property,Unknown,0,0,0
141863,2.01E+11,2014,12,29,India,Assam,25.513432,92.737062,Business,Firearms,0,0,0
141909,2.01E+11,2014,12,30,India,Andhra Pradesh,18.01717,80.866837,Telecommunication,Explosives/Bombs/Dynamite,0,0,0
141938,2.01E+11,2014,12,31,India,Manipur,24.182749,94.151376,Military,Explosives/Bombs/Dynamite,0,0,0
141975,2.02E+11,2015,1,1,India,Tamil Nadu,9.869925,78.479669,Business,Explosives/Bombs/Dynamite,0,0,0
142000,2.02E+11,2015,1,1,India,Chhattisgarh,18.832981,80.77664,Private Citizens & Property,Firearms,1,0,1
142007,2.02E+11,2015,1,1,India,Chhattisgarh,24.125443,84.182967,Private Citizens & Property,Firearms,0,2,2
142052,2.02E+11,2015,1,2,India,Kerala,12.166372,75.334212,Business,Incendiary,0,0,0
142079,2.02E+11,2015,1,3,India,Chhattisgarh,18.255729,81.241831,Military,Explosives/Bombs/Dynamite,0,2,2
142126,2.02E+11,2015,1,4,India,Odisha,17.985198,81.582525,Private Citizens & Property,Firearms,2,0,2
142203,2.02E+11,2015,1,6,India,Telangana,18.00113,79.468227,Business,Incendiary,0,0,0
142204,2.02E+11,2015,1,6,India,Chhattisgarh,20.040117,80.627589,Government (General),Firearms,0,0,0
142359,2.02E+11,2015,1,9,India,Chhattisgarh,18.287025,81.280733,Private Citizens & Property,Unknown,0,0,0
142365,2.02E+11,2015,1,9,India,Assam,25.508945,92.996861,NGO,Firearms,1,0,1
142403,2.02E+11,2015,1,10,India,West Bengal,22.57277,88.363895,Transportation,Explosives/Bombs/Dynamite,0,3,3
142422,2.02E+11,2015,1,10,India,West Bengal,24.479971,87.86619,Educational Institution,Explosives/Bombs/Dynamite,0,1,1
142434,2.02E+11,2015,1,10,India,Uttar Pradesh,27.900297,78.08026,Private Citizens & Property,Firearms,1,0,1
142468,2.02E+11,2015,1,11,India,Manipur,24.696348,93.933658,Military,Explosives/Bombs/Dynamite,0,0,0
142474,2.02E+11,2015,1,11,India,Assam,26.171689,91.743196,Police,Firearms,1,4,5
142475,2.02E+11,2015,1,11,India,Kerala,12.171542,75.277189,Violent Political Party,Incendiary,0,0,0
142513,2.02E+11,2015,1,12,India,Jharkhand,23.806137,85.826501,Transportation,Explosives/Bombs/Dynamite,0,0,0
142528,2.02E+11,2015,1,12,India,Madhya Pradesh,23.178725,75.78491,Violent Political Party,Chemical,0,3,3
142530,2.02E+11,2015,1,12,India,Kerala,12.251801,75.298859,Private Citizens & Property,Unknown,0,0,0
142588,2.02E+11,2015,1,13,India,Kerala,12.171801,75.276645,Violent Political Party,Explosives/Bombs/Dynamite,0,0,0
142612,2.02E+11,2015,1,14,India,Chhattisgarh,19.629022,81.402091,Private Citizens & Property,Firearms,1,0,1
142613,2.02E+11,2015,1,14,India,Chhattisgarh,19.471365,81.253252,Private Citizens & Property,Firearms,1,0,1
142614,2.02E+11,2015,1,14,India,Manipur,24.902503,94.160002,Transportation,Explosives/Bombs/Dynamite,0,0,0
142682,2.02E+11,2015,1,15,India,Manipur,24.508473,94.141842,Military,Explosives/Bombs/Dynamite,0,2,2
142694,2.02E+11,2015,1,15,India,Andhra Pradesh,15.9129,79.739988,Religious Figures/Institutions,Incendiary,0,0,0
142695,2.02E+11,2015,1,15,India,Andhra Pradesh,15.9129,79.739988,Business,Incendiary,0,0,0
142772,2.02E+11,2015,1,17,India,Manipur,24.5,93.77,Military,Explosives/Bombs/Dynamite,0,1,1
142807,2.02E+11,2015,1,18,India,Jammu and Kashmir,33.733444,75.059298,Government (General),Firearms,1,1,2
142820,2.02E+11,2015,1,18,India,Manipur,25.093939,94.362893,Military,Explosives/Bombs/Dynamite,0,0,0
142823,2.02E+11,2015,1,18,India,Jharkhand,24.025907,84.056387,Police,Explosives/Bombs/Dynamite,0,0,0
142845,2.02E+11,2015,1,19,India,Jammu and Kashmir,34.102222,74.621389,Transportation,Explosives/Bombs/Dynamite,0,0,0
142846,2.02E+11,2015,1,19,India,Jammu and Kashmir,34.360187,74.474544,Unknown,Explosives/Bombs/Dynamite,0,0,0
142891,2.02E+11,2015,1,20,India,Manipur,24.823673,93.959828,Unknown,Explosives/Bombs/Dynamite,0,0,0
142903,2.02E+11,2015,1,20,India,Chhattisgarh,19.984386,80.719147,Police,Explosives/Bombs/Dynamite,0,1,1
142904,2.02E+11,2015,1,20,India,Chhattisgarh,18.355194,81.681461,Police,Melee,0,1,1
142936,2.02E+11,2015,1,20,India,Kerala,11.765349,75.648478,Private Citizens & Property,Explosives/Bombs/Dynamite,0,0,0
142937,2.02E+11,2015,1,20,India,Kerala,11.759187,75.636811,Private Citizens & Property,Melee,0,1,1
142942,2.02E+11,2015,1,21,India,Manipur,24.810892,93.929436,Business,Explosives/Bombs/Dynamite,0,0,0
142943,2.02E+11,2015,1,21,India,Manipur,24.216438,94.269632,Military,Explosives/Bombs/Dynamite,0,0,0
142946,2.02E+11,2015,1,21,India,Chhattisgarh,18.79771,80.812864,Police,Explosives/Bombs/Dynamite,0,1,1
142966,2.02E+11,2015,1,21,India,Odisha,19.662248,83.40786,Educational Institution,Incendiary,0,0,0
142986,2.02E+11,2015,1,22,India,Manipur,24.342341,93.697826,Military,Explosives/Bombs/Dynamite,0,0,0
142987,2.02E+11,2015,1,22,India,Manipur,24.434436,93.721188,Unknown,Explosives/Bombs/Dynamite,0,0,0
142988,2.02E+11,2015,1,22,India,Manipur,24.82072,93.937002,Government (General),Explosives/Bombs/Dynamite,0,0,0
142993,2.02E+11,2015,1,22,India,Maharashtra,20.270312,80.310065,Business,Incendiary,0,0,0
143011,2.02E+11,2015,1,22,India,Kerala,9.829387,76.455537,Private Citizens & Property,Explosives/Bombs/Dynamite,0,1,1
143012,2.02E+11,2015,1,22,India,Chhattisgarh,18.782737,81.685681,Private Citizens & Property,Unknown,1,0,1
143036,2.02E+11,2015,1,23,India,Jharkhand,23.04413,84.537946,Private Citizens & Property,Unknown,0,0,0
143037,2.02E+11,2015,1,23,India,Jharkhand,23.041754,85.282615,Private Citizens & Property,Firearms,1,0,1
143041,2.02E+11,2015,1,23,India,Manipur,24.791928,93.933021,Unknown,Explosives/Bombs/Dynamite,0,0,0
143045,2.02E+11,2015,1,23,India,Jammu and Kashmir,33.339413,75.933692,Unknown,Explosives/Bombs/Dynamite,0,0,0
143046,2.02E+11,2015,1,23,India,Bihar,25.561346,84.666795,Government (General),Explosives/Bombs/Dynamite,2,16,18
143047,2.02E+11,2015,1,23,India,Manipur,24.690159,94.275659,Business,Unknown,0,0,0
143048,2.02E+11,2015,1,23,India,Assam,26.47608,90.555218,Unknown,Explosives/Bombs/Dynamite,0,0,0
143065,2.02E+11,2015,1,24,India,Odisha,19.626874,83.490318,Transportation,Explosives/Bombs/Dynamite,0,0,0
143066,2.02E+11,2015,1,24,India,Odisha,19.626721,83.489168,Transportation,Explosives/Bombs/Dynamite,0,1,1
143067,2.02E+11,2015,1,24,India,Manipur,24.805302,93.928551,Transportation,Explosives/Bombs/Dynamite,0,0,0
143068,2.02E+11,2015,1,24,India,Manipur,24.82,93.95,Unknown,Explosives/Bombs/Dynamite,0,0,0
143135,2.02E+11,2015,1,25,India,Odisha,19.626721,83.489168,Transportation,Explosives/Bombs/Dynamite,0,0,0
143137,2.02E+11,2015,1,25,India,Chhattisgarh,18.795207,81.624142,Transportation,Unknown,0,0,0
143141,2.02E+11,2015,1,25,India,Kerala,11.699468,76.079801,Business,Firearms,0,0,0
143156,2.02E+11,2015,1,25,India,Manipur,24.791841,93.933464,Unknown,Explosives/Bombs/Dynamite,0,0,0
